rank,sorted_distance,sorted_idx
16721,0.00013097979535814375,12023
16722,0.00013098180352244526,25973
16723,0.00013098456838633865,12318
16724,0.0001309846411459148,256
16725,0.00013098544150125235,10384
16726,0.00013098771160002798,2676
16727,0.0001309889048570767,8318
16728,0.00013099612260702997,27591
16729,0.00013099775242153555,10550
16730,0.00013099861098453403,27898
16731,0.00013100130308885127,23541
16732,0.0001310028601437807,1072
16733,0.00013100729847792536,2949
16734,0.00013100879732519388,25269
16735,0.00013100977230351418,10877
16736,0.00013100977230351418,18666
16737,0.000131010398035869,25852
16738,0.000131014094222337,29016
16739,0.00013101563672535121,24019
16740,0.00013101572403684258,16405
16741,0.00013101610238663852,2577
16742,0.0001310161896981299,16496
16743,0.00013102474622428417,7235
16744,0.00013103053788654506,5227
16745,0.00013103736273478717,25673
16746,0.0001310432271566242,14746
16747,0.00013104417303111404,11018
16748,0.00013104431855026633,13254
16749,0.00013105080870445818,8541
16750,0.00013105185644235462,5638
16751,0.00013105379184708,315
16752,0.00013105612015351653,23887
16753,0.0001310562074650079,29195
16754,0.00013105633843224496,24855
16755,0.0001310576481046155,3048
16756,0.00013106028200127184,29917
16757,0.00013106070400681347,12437
16758,0.00013106553524266928,17617
16759,0.0001310680527240038,1359
16760,0.00013106869300827384,5187
16761,0.00013107004633639008,13568
16762,0.00013107109407428652,16852
16763,0.00013107176346238703,29892
16764,0.00013108040730003268,10500
16765,0.00013108081475365907,24344
16766,0.00013108084385748953,29465
16767,0.00013108228449709713,3900
16768,0.00013108951679896563,21406
16769,0.00013108998246025294,4291
16770,0.00013109362043906003,27828
16771,0.0001310947845922783,6654
16772,0.0001310957013629377,22010
16773,0.00013109728752169758,24545
16774,0.00013109749124851078,26776
16775,0.00013109788415022194,5158
16776,0.00013109788415022194,21164
16777,0.00013109839346725494,20724
16778,0.00013109875726513565,13775
16779,0.00013110019790474325,3823
16780,0.0001311006344622001,15155
16781,0.0001311026280745864,27922
16782,0.00013110428699292243,29033
16783,0.00013110603322274983,5754
16784,0.00013110670261085033,7203
16785,0.0001311069936491549,24844
16786,0.00013110705185681581,610
16787,0.0001311174564762041,28857
16788,0.00013112083252053708,27051
16789,0.00013112122542224824,19253
16790,0.00013112943270243704,6905
16791,0.00013113163004163653,14596
16792,0.00013113206659909338,8702
16793,0.0001311329542659223,27803
16794,0.00013113334716763347,12948
16795,0.00013113601016812027,12349
16796,0.00013113913882989436,28241
16797,0.00013113973545841873,10596
16798,0.00013114121975377202,8067
16799,0.0001311415689997375,26234
16800,0.0001311425876338035,4891
16801,0.0001311472151428461,2449
16802,0.0001311479281866923,11557
16803,0.00013115057663526386,30300
16804,0.00013115144975017756,5259
16805,0.0001311541855102405,896
16806,0.00013115468027535826,8696
16807,0.0001311547966906801,4054
16808,0.00013115699402987957,26757
16809,0.00013115856563672423,10107
16810,0.00013115923502482474,25405
16811,0.00013116681657265872,4837
16812,0.00013117236085236073,3546
16813,0.0001311724481638521,25880
16814,0.0001311737287323922,3691
16815,0.00013118103379383683,27762
16816,0.00013118667993694544,23888
16817,0.0001311878877459094,13037
16818,0.000131190667161718,2435
16819,0.00013119446521159261,15724
16820,0.00013119523646309972,12109
16821,0.0001311973319388926,20716
16822,0.00013119919458404183,7380
16823,0.00013120294897817075,11152
16824,0.0001312033855356276,736
16825,0.0001312058011535555,10262
16826,0.00013120690709911287,1915
16827,0.00013120949734002352,1354
16828,0.00013121272786520422,29683
16829,0.00013121766096446663,3109
16830,0.00013121962547302246,15384
16831,0.00013122535892762244,24728
16832,0.00013122671225573868,24572
16833,0.00013122691598255187,9073
16834,0.00013122745440341532,26648
16835,0.0001312283129664138,5344
16836,0.0001312301610596478,13235
16837,0.00013123023381922394,5706
16838,0.00013123253302183002,24287
16839,0.0001312328822677955,14875
16840,0.00013123441021889448,20437
16841,0.00013124426186550409,21735
16842,0.00013124743418302387,24423
16843,0.00013124957331456244,3132
16844,0.0001312538079218939,15462
16845,0.00013125620898790658,24081
16846,0.00013126096746418625,11527
16847,0.0001312649983447045,13847
16848,0.0001312651002081111,85
16849,0.0001312664244323969,12243
16850,0.00013127134297974408,25613
16851,0.00013127265265211463,5289
16852,0.0001312777603743598,29573
16853,0.00013127777492627501,10635
16854,0.0001312787353526801,30224
16855,0.00013128046703059226,25591
16856,0.00013128122373018414,10885
16857,0.00013128126738592982,20680
16858,0.00013128457067068666,14314
16859,0.00013128636055625975,26017
16860,0.0001312903332291171,1700
16861,0.00013129088620189577,14701
16862,0.00013129138096701354,2365
16863,0.00013129452418070287,1029
16864,0.00013129688159096986,17206
16865,0.00013130101433489472,24056
16866,0.00013130147999618202,29793
16867,0.00013130629668012261,2851
16868,0.00013130847946740687,12522
16869,0.00013131205923855305,2776
16870,0.0001313126558670774,25246
16871,0.00013131277228239924,24498
16872,0.00013131358718965203,2408
16873,0.00013131361629348248,5595
16874,0.0001313136308453977,23806
16875,0.00013131380546838045,2816
16876,0.00013131594459991902,14743
16877,0.00013131863670423627,29583
16878,0.00013131886953487992,20768
16879,0.00013132115418557078,14269
16880,0.0001313234679400921,13641
16881,0.00013132602907717228,15560
16882,0.00013132771709933877,29590
16883,0.00013133622996974736,19769
16884,0.00013133992615621537,8304
16885,0.00013134785695001483,3904
16886,0.00013135418703313917,23254
16887,0.00013135775225237012,7896
16888,0.0001313617394771427,17879
16889,0.00013136547931935638,24259
16890,0.0001313701504841447,21961
16891,0.0001313709799433127,7931
16892,0.0001313734392169863,26640
16893,0.00013137509813532233,9721
16894,0.00013137840142007917,6118
16895,0.00013138104986865073,20342
16896,0.00013138263602741063,3644
16897,0.00013138289796188474,11923
16898,0.00013138612848706543,24005
16899,0.00013138771464582533,758
16900,0.00013138774374965578,12981
16901,0.0001313909306190908,2232
16902,0.0001313911925535649,783
16903,0.00013139272050466388,8642
16904,0.00013139858492650092,17777
16905,0.00013139861403033137,1435
16906,0.00013140113151166588,15941
16907,0.000131404580315575,1223
16908,0.0001314046821789816,14329
16909,0.00013140497321728617,25001
16910,0.00013140788360033184,26500
16911,0.00013140840746928006,11899
16912,0.0001314114051638171,24564
16913,0.00013141152157913893,13954
16914,0.0001314167893724516,7391
16915,0.0001314255641773343,223
16916,0.00013142629177309573,1398
16917,0.00013142793613951653,12776
16918,0.00013142816897016019,28353
16919,0.00013143445539753884,24786
16920,0.00013143452815711498,27158
16921,0.00013143631804268807,12304
16922,0.00013143834075890481,8897
16923,0.00013144317199476063,10843
16924,0.0001314448018092662,1548
16925,0.00013144486001692712,7158
16926,0.00013144752301741391,28788
16927,0.0001314478722633794,6673
16928,0.0001314494584221393,9987
16929,0.0001314514083787799,18778
16930,0.00013145523553248495,8007
16931,0.00013145667617209256,25240
16932,0.00013146041601430625,12865
16933,0.00013146322453394532,4450
16934,0.00013146369019523263,22392
16935,0.0001314643450314179,17814
16936,0.00013146645505912602,1131
16937,0.0001314731198363006,28221
16938,0.0001314735709456727,12241
16939,0.00013147520076017827,8468
16940,0.0001314783439738676,413
16941,0.00013148256402928382,27517
16942,0.00013148259313311428,17923
16943,0.0001314845576416701,19856
16944,0.00013148471771273762,17343
16945,0.00013149365258868784,3624
16946,0.00013149510778021067,14726
16947,0.00013149592268746346,2777
16948,0.00013149724691174924,26435
16949,0.00013149844016879797,676
16950,0.00013149848382454365,10593
16951,0.00013150222366675735,20017
16952,0.00013150376616977155,25217
16953,0.00013150458107702434,607
16954,0.0001315059489570558,25703
16955,0.0001315071276621893,2224
16956,0.00013150941231288016,6649
16957,0.0001315117988269776,12419
16958,0.00013151377788744867,9750
16959,0.00013151393795851618,28913
16960,0.0001315166155109182,843
16961,0.00013151780876796693,10714
16962,0.0001315211848122999,718
16963,0.0001315218978561461,17129
16964,0.0001315228291787207,21654
16965,0.00013152541941963136,6766
16966,0.0001315297413384542,15671
16967,0.00013153029431123286,2699
16968,0.00013153160398360342,4646
16969,0.0001315318513661623,13043
16970,0.00013153531472198665,20652
16971,0.00013153578038327396,13892
16972,0.00013153802137821913,29006
16973,0.00013154049520380795,1868
16974,0.00013154055341146886,7077
16975,0.0001315418485319242,8948
16976,0.00013154488988220692,7374
16977,0.00013154557382222265,13625
16978,0.00013155100168660283,26923
16979,0.00013155101623851806,713
16980,0.00013155105989426374,25574
16981,0.00013155123451724648,25617
16982,0.00013155142369214445,30227
16983,0.00013155426131561399,13084
16984,0.00013155456690583378,9678
16985,0.00013155574561096728,26654
16986,0.00013155773922335356,17322
16987,0.00013156003842595965,21822
16988,0.00013156891509424895,4111
16989,0.00013157568173483014,3845
16990,0.00013157972716726363,4182
16991,0.00013158211368136108,29225
16992,0.00013158880756236613,14245
16993,0.0001315902773058042,15991
16994,0.00013159227091819048,6397
16995,0.00013159909576643258,2377
16996,0.00013160395610611886,28757
16997,0.0001316052075708285,28506
16998,0.00013160568778403103,22100
16999,0.00013160653179511428,3462
17000,0.0001316088455496356,18676
17001,0.00013160904927644879,9677
17002,0.0001316177804255858,19737
17003,0.00013162473624106497,9412
17004,0.0001316272682743147,29302
17005,0.0001316276757279411,407
17006,0.00013163647963665426,6793
17007,0.00013163687253836542,1778
17008,0.0001316393172601238,11007
17009,0.00013164225674699992,14326
17010,0.00013164238771423697,10293
17011,0.00013164959091227502,3126
17012,0.0001316496782237664,408
17013,0.00013164985284674913,27490
17014,0.0001316516863880679,27132
17015,0.0001316529233008623,13779
17016,0.00013165453856345266,7659
17017,0.0001316546113230288,25892
17018,0.00013165466953068972,7392
17019,0.00013165827840566635,7481
17020,0.00013166226563043892,11883
17021,0.00013166444841772318,5848
17022,0.00013166452117729932,3062
17023,0.00013166654389351606,5273
17024,0.0001316696434514597,25361
17025,0.00013166971621103585,30054
17026,0.00013167090946808457,6722
17027,0.00013167296128813177,6791
17028,0.0001316757407039404,26473
17029,0.00013167731231078506,1825
17030,0.00013167988799978048,18314
17031,0.00013168025179766119,13224
17032,0.00013168221630621701,29742
17033,0.00013168230361770838,7675
17034,0.00013168340956326574,15210
17035,0.00013168383156880736,15159
17036,0.00013168567966204137,14819
17037,0.00013168722216505557,29394
17038,0.00013169291196390986,10812
17039,0.00013169724843464792,6711
17040,0.00013170101738069206,7100
17041,0.0001317021087743342,15656
17042,0.00013170510646887124,30244
17043,0.0001317064743489027,2582
17044,0.00013170699821785092,28669
17045,0.00013170774036552757,18677
17046,0.00013170880265533924,25744
17047,0.00013171210594009608,4658
17048,0.00013171356113161892,1571
17049,0.00013171460886951536,13793
17050,0.00013171712635084987,2474
17051,0.00013171853788662702,17104
17052,0.00013172214676160365,28811
17053,0.00013172531907912344,2953
17054,0.0001317258138442412,25972
17055,0.0001317264832323417,22359
17056,0.00013172686158213764,26003
17057,0.0001317281275987625,28852
17058,0.00013172860781196505,25011
17059,0.00013173228944651783,3905
17060,0.00013173242041375488,975
17061,0.00013173454499337822,20776
17062,0.00013173707702662796,30057
17063,0.00013173762999940664,5663
17064,0.00013174090418033302,24754
17065,0.0001317417190875858,12696
17066,0.00013174540072213858,24526
17067,0.0001317474088864401,9115
17068,0.0001317530986852944,5467
17069,0.0001317575661232695,22530
17070,0.0001317589048994705,15572
17071,0.00013176104403100908,10354
17072,0.0001317636779276654,12631
17073,0.00013176535139791667,26286
17074,0.00013176714128348976,4108
17075,0.0001317676797043532,10512
17076,0.0001317680871579796,6876
17077,0.00013177077926229686,23200
17078,0.000131770852021873,27111
17079,0.00013177099754102528,10503
17080,0.00013177256914786994,12653
17081,0.0001317725982517004,3715
17082,0.00013177338405512273,3827
17083,0.00013177390792407095,23496
17084,0.00013177763321436942,18511
17085,0.00013177822984289378,27366
17086,0.00013177840446587652,3933
17087,0.00013177961227484047,24187
17088,0.00013178313383832574,30314
17089,0.00013178627705201507,212
17090,0.0001317890710197389,13533
17091,0.0001317907008342445,25050
17092,0.00013180263340473175,28290
17093,0.00013180624227970839,13716
17094,0.00013181063695810735,7819
17095,0.00013181063695810735,21176
17096,0.00013181267422623932,26073
17097,0.00013181785470806062,4414
17098,0.00013182280235923827,5493
17099,0.0001318242575507611,26101
17100,0.00013183164992369711,30254
17101,0.00013183255214244127,2542
17102,0.00013183268310967833,19045
17103,0.0001318351278314367,28771
17104,0.00013183617556933314,28205
17105,0.00013184294220991433,90
17106,0.00013184350973460823,16057
17107,0.0001318493450526148,12877
17108,0.0001318552385782823,17139
17109,0.00013185640273150057,27994
17110,0.00013185849820729345,12805
17111,0.00013185935677029192,586
17112,0.00013185961870476604,17465
17113,0.00013186044816393405,16701
17114,0.0001318638096563518,12244
17115,0.0001318641152465716,24597
17116,0.00013187056174501777,14729
17117,0.0001318712456850335,5868
17118,0.00013187172589823604,5098
17119,0.00013187172589823604,12697
17120,0.00013187805598136038,15856
17121,0.0001318801660090685,16243
17122,0.00013188731099944562,1096
17123,0.00013188905722927302,20640
17124,0.00013189083256293088,28168
17125,0.00013189775927457958,11461
17126,0.00013189819583203644,27233
17127,0.0001319004804827273,240
17128,0.0001319005823461339,9301
17129,0.0001319041330134496,5764
17130,0.00013190507888793945,13090
17131,0.00013192102778702974,10932
17132,0.0001319220318691805,3203
17133,0.00013192275946494192,707
17134,0.00013192715414334089,5593
17135,0.00013192748883739114,19077
17136,0.0001319288567174226,15343
17137,0.0001319309085374698,14281
17138,0.00013193499762564898,3403
17139,0.00013193699123803526,16845
17140,0.00013193786435294896,30038
17141,0.00013194359780754894,12294
17142,0.0001319441944360733,28392
17143,0.00013195077190175653,497
17144,0.0001319556904491037,29163
17145,0.00013195688370615244,27998
17146,0.00013196025975048542,7403
17147,0.00013196234067436308,4125
17148,0.00013196864165365696,10939
17149,0.00013196979125496,15179
17150,0.00013197069347370416,2909
17151,0.00013197082444094121,14960
17152,0.0001319720031460747,21201
17153,0.00013197211956139654,23103
17154,0.0001319731818512082,3121
17155,0.0001319738948950544,22846
